"","X","clicks_yn","AdvertiserId","UserId"
"4206713",4206713,2,12692946,1515375
"5832568",5832568,2,12310026,1231567
"1165654",1165654,2,12489066,1705123
"1942842",1942842,2,12671106,465949
"1972048",1972048,2,12671106,899891
"3566144",3566144,2,12671106,671601
"467938",467938,2,12671106,1350385
"5108985",5108985,2,12671106,35503
"5162026",5162026,2,12671106,545708
"2423318",2423318,2,12671106,574435
"3503379",3503379,2,12671106,1380412
"4030725",4030725,2,12671106,1507241
"3553744",3553744,2,12671106,149715
"1141984",1141984,2,12578706,835049
"1762717",1762717,2,12671106,232112
"1686909",1686909,2,12671106,499184
"6851764",6851764,2,12692946,1736123
"4884532",4884532,2,12578706,1619259
"324619",324619,2,12671106,407132
"5195885",5195885,2,12671106,1484360
"973834",973834,2,12692946,1562078
"6730971",6730971,2,12692946,1781615
"1957342",1957342,2,12671106,1743348
"3024818",3024818,2,12671106,1306446
"5980958",5980958,2,12310026,1689843
"61692",61692,2,12578706,1488758
"6146726",6146726,2,12310026,1483111
"6685608",6685608,2,12489066,1346545
"5968634",5968634,2,12671106,658015
"5873383",5873383,2,12692946,1792711
"3615810",3615810,2,12671106,1410470
"2050738",2050738,2,12671106,452207
"6865871",6865871,2,12578706,598829
"238495",238495,2,12671106,1090523
"5043159",5043159,2,12671106,4084
"3213272",3213272,2,12671106,1041622
"2527080",2527080,2,12671106,945378
"7342057",7342057,2,12310026,520842
"2198624",2198624,2,12671106,763
"1872347",1872347,2,12692946,1124711
"4022957",4022957,2,12310026,1702148
"7514166",7514166,2,12671106,653465
"4647777",4647777,2,12489066,404581
"7048616",7048616,2,12310026,1040722
"2012357",2012357,2,12671106,869409
"204093",204093,2,12578706,1639619
"3913042",3913042,2,12671106,403416
"5424074",5424074,2,12671106,600947
"2620553",2620553,2,12692946,1080107
"1058054",1058054,2,12578706,909644
"1270514",1270514,2,12671106,800250
"337926",337926,2,12671106,286865
"1507939",1507939,2,12310026,1453832
"5333853",5333853,2,12671106,163528
"1901256",1901256,2,12671106,388493
"4314971",4314971,2,12692946,349409
"7481204",7481204,2,12671106,619156
"4226836",4226836,2,12489066,988384
"4173212",4173212,2,12489066,664914
"2438295",2438295,2,12692946,1104093
"2065077",2065077,2,12671106,1090549
"7209747",7209747,2,12692946,363677
"4784795",4784795,2,12489066,1026869
"3167691",3167691,2,12671106,1587509
"3627242",3627242,2,12671106,475359
"7319120",7319120,2,12489066,821058
"4603894",4603894,2,12692946,165045
"6386887",6386887,2,12692946,153671
"3155585",3155585,2,12671106,775185
"865893",865893,2,12310026,1530073
"829480",829480,2,12578706,124577
"327514",327514,2,12310026,1664393
"7326905",7326905,2,12578706,1326644
"2188776",2188776,2,12671106,1574160
"5308296",5308296,2,12310026,934988
"4982801",4982801,2,12692946,1127715
"5091100",5091100,2,12692946,702087
"377788",377788,2,12671106,347404
"6123717",6123717,2,12310026,147857
"788327",788327,2,12310026,93002
"2334202",2334202,2,12671106,764678
"7614662",7614662,2,12692946,478543
"3962159",3962159,2,12671106,482122
"2080500",2080500,2,12671106,1158275
"2296376",2296376,2,12671106,947748
"4058189",4058189,2,12692946,6942
"4623059",4623059,2,12671106,612328
"7515574",7515574,2,12671106,657402
"1217635",1217635,2,12310026,1633571
"717360",717360,2,12310026,601011
"70291",70291,2,12671106,256022
"606809",606809,2,12671106,504322
"2775138",2775138,2,12671106,442078
"3273519",3273519,2,12310026,1738250
"3343812",3343812,2,12671106,28654
"3112198",3112198,2,12671106,630556
"3226627",3226627,2,12671106,1729406
"6315702",6315702,2,12692946,471449
"1743043",1743043,2,12578706,1005156
"3032132",3032132,2,12671106,323860
"6692949",6692949,2,12310026,1852301
"7234311",7234311,2,12692946,846027
"4983919",4983919,2,12692946,817403
"1051687",1051687,2,12489066,399773
"6450172",6450172,2,12671106,690098
"359019",359019,2,12578706,930129
"4280229",4280229,2,12692946,125246
"1636929",1636929,2,12310026,260632
"166319",166319,2,12310026,943290
"5711610",5711610,2,12692946,56060
"4910398",4910398,2,12578706,650305
"4283436",4283436,2,12489066,1828178
"608328",608328,2,12692946,648825
"563187",563187,2,12489066,1854961
"2487182",2487182,2,12671106,1585434
"469331",469331,2,12671106,1821562
"7020270",7020270,2,12671106,680650
"7387745",7387745,2,12310026,31458
"5332646",5332646,2,12671106,677153
"3465805",3465805,2,12671106,384637
"6578713",6578713,2,12578706,492687
"2289302",2289302,2,12671106,1795592
"3000240",3000240,2,12310026,1809419
"4341712",4341712,2,12671106,1710278
"6249654",6249654,2,12310026,327228
"5699046",5699046,2,12692946,1416644
"982651",982651,2,12578706,205384
"3755186",3755186,2,12671106,1481009
"2762271",2762271,2,12310026,75340
"629082",629082,2,12671106,496267
"977291",977291,2,12578706,1443035
"7343220",7343220,2,12692946,1843237
"320446",320446,2,12671106,1781087
"216258",216258,2,12310026,802198
"4899023",4899023,2,12310026,1826569
"125109",125109,2,12310026,1119875
"5872889",5872889,2,12489066,1270321
"6891651",6891651,2,12578706,494015
"2075800",2075800,2,12671106,1732357
"1771479",1771479,2,12671106,170843
"311438",311438,2,12671106,771987
"5668319",5668319,2,12671106,1464027
"6963402",6963402,2,12671106,115111
"4105747",4105747,2,12692946,366845
"4929078",4929078,2,12671106,992418
"4087890",4087890,2,12692946,1856021
"5419048",5419048,2,12671106,991827
"1659096",1659096,2,12671106,746484
"4381247",4381247,2,12310026,1054387
"447244",447244,2,12671106,1730339
"35477",35477,2,12578706,386743
"6171939",6171939,2,12671106,572125
"22392",22392,2,12671106,687568
"4659377",4659377,2,12692946,390516
"4434220",4434220,2,12692946,719439
"1890291",1890291,2,12671106,1733607
"7254807",7254807,2,12671106,808383
"6434802",6434802,2,12578706,117579
"6705904",6705904,2,12671106,454033
"2455395",2455395,2,12671106,1354524
"6933118",6933118,2,12671106,946893
"2389556",2389556,2,12671106,95002
"4767962",4767962,2,12578706,1171345
"4805934",4805934,2,12692946,1318469
"3926588",3926588,2,12671106,400764
"1770901",1770901,2,12692946,1552807
"1257391",1257391,2,12578706,860369
"5901632",5901632,2,12671106,960920
"4519962",4519962,2,12692946,1461807
"6355",6355,2,12578706,764221
"4142440",4142440,2,12692946,160167
"5987054",5987054,2,12692946,1607973
"332248",332248,2,12671106,1303456
"1358155",1358155,2,12310026,805518
"6748087",6748087,2,12310026,329316
"6543071",6543071,2,12692946,1196342
"1788698",1788698,2,12671106,630439
"1580323",1580323,2,12671106,596678
"5077290",5077290,2,12671106,553391
"5229071",5229071,2,12671106,1263062
"6052653",6052653,2,12692946,1865574
"3029161",3029161,2,12671106,1713072
"7337270",7337270,2,12489066,20750
"3711403",3711403,2,12671106,659866
"971082",971082,2,12310026,1398858
"7218531",7218531,2,12671106,1756682
"1515969",1515969,2,12310026,855287
"4821988",4821988,2,12578706,1410796
"4535978",4535978,2,12489066,1189553
"6666011",6666011,2,12671106,1467583
"5863826",5863826,2,12671106,302097
"6747181",6747181,2,12489066,742256
"5257864",5257864,2,12671106,194630
"3242935",3242935,2,12671106,1218355
"7181493",7181493,2,12692946,409816
"3999164",3999164,2,12692946,164948
"7195436",7195436,2,12310026,470508
"3516311",3516311,2,12671106,526798
"3087682",3087682,2,12692946,143738
"7235347",7235347,2,12489066,711365
"4531402",4531402,2,12671106,1763832
"6036001",6036001,2,12671106,1248169
"4531444",4531444,2,12489066,8687
"6650676",6650676,2,12310026,709001
"568279",568279,2,12671106,122788
"955617",955617,2,12310026,1439704
"6643893",6643893,2,12671106,1739298
"2438211",2438211,2,12578706,293422
"459177",459177,2,12671106,233054
"2363564",2363564,2,12671106,748805
"4073256",4073256,2,12671106,1143307
"4650708",4650708,2,12489066,475083
"1051087",1051087,2,12578706,519277
"1581924",1581924,2,12310026,879636
"7116459",7116459,2,12671106,140771
"6612266",6612266,2,12489066,1450831
"4647572",4647572,2,12310026,358217
"927935",927935,2,12692946,1678302
"477193",477193,2,12671106,807456
"3346654",3346654,2,12671106,890953
"4932856",4932856,2,12671106,23802
"2344527",2344527,2,12671106,1567757
"197261",197261,2,12671106,930186
"4946194",4946194,2,12310026,1728756
"4525701",4525701,2,12310026,875935
"2159233",2159233,2,12671106,1489255
"7702990",7702990,2,12692946,808345
"7173486",7173486,2,12578706,537472
"3031524",3031524,2,12671106,1728855
"2177400",2177400,2,12671106,685403
"5721916",5721916,2,12578706,736836
"6565126",6565126,2,12310026,603002
"635426",635426,2,12578706,1188599
"7724680",7724680,2,12692946,1264900
"2405668",2405668,2,12671106,1765124
"2255597",2255597,2,12671106,124818
"7625673",7625673,2,12489066,1411940
"3992056",3992056,2,12671106,316311
"5596368",5596368,2,12671106,1141706
"4067151",4067151,2,12671106,1842067
"4032580",4032580,2,12310026,1580420
"7450241",7450241,2,12310026,1395691
"4675616",4675616,2,12489066,1771242
"627895",627895,2,12310026,1595503
"739141",739141,2,12310026,3969
"1960766",1960766,2,12671106,1262278
"6973551",6973551,2,12671106,873685
"3706678",3706678,2,12671106,1486567
"7581758",7581758,2,12671106,46734
"1225281",1225281,2,12692946,1423152
"417954",417954,2,12671106,1370977
"4542010",4542010,2,12692946,1310456
"36647",36647,2,12692946,1698148
"2530933",2530933,2,12671106,1626210
"2241153",2241153,2,12692946,278087
"4544892",4544892,2,12692946,305919
"4678184",4678184,2,12489066,824603
"2579032",2579032,2,12692946,229149
"3703038",3703038,2,12671106,1425473
"2343533",2343533,2,12671106,1729819
"1056214",1056214,2,12489066,1455247
"2037951",2037951,2,12692946,635034
"2761299",2761299,2,12692946,681689
"3232815",3232815,2,12671106,865782
"4908297",4908297,2,12671106,989406
"2084624",2084624,2,12671106,1800073
"3423721",3423721,2,12671106,422897
"870714",870714,2,12671106,933727
"1359369",1359369,2,12310026,1349971
"6616925",6616925,2,12692946,153671
"7599664",7599664,2,12578706,373868
"3519125",3519125,2,12671106,200080
"6884060",6884060,2,12489066,862485
"187624",187624,2,12692946,692714
"1285417",1285417,2,12692946,338889
"5583272",5583272,2,12692946,933470
"5012841",5012841,2,12692946,1497706
"1292182",1292182,2,12692946,918746
"2486032",2486032,2,12671106,1487123
"6423346",6423346,2,12692946,1595625
"5790930",5790930,2,12578706,1579188
"2514670",2514670,2,12671106,305023
"5421846",5421846,2,12310026,1615573
"7165112",7165112,2,12692946,404047
"641851",641851,2,12578706,1389257
"1369873",1369873,2,12692946,954216
"2397981",2397981,2,12578706,994410
"1725277",1725277,2,12310026,462112
"7561705",7561705,2,12671106,357177
"2996229",2996229,2,12578706,1299370
"3461330",3461330,2,12671106,1195008
"5108824",5108824,2,12671106,855373
"4288707",4288707,2,12310026,665950
"5116107",5116107,2,12489066,877456
"6111991",6111991,2,12310026,1201291
"258671",258671,2,12671106,638007
"4309437",4309437,2,12692946,946139
"5282076",5282076,2,12671106,504782
"6252392",6252392,2,12310026,1650474
"7216367",7216367,2,12692946,825417
"427333",427333,2,12671106,655016
"2968304",2968304,2,12671106,521512
"5638969",5638969,2,12310026,1215853
"7638101",7638101,2,12692946,1292892
"3227799",3227799,2,12671106,221666
"3717143",3717143,2,12671106,1674226
"3238836",3238836,2,12671106,1554118
"727871",727871,2,12310026,893509
"7388761",7388761,2,12671106,532339
"3348304",3348304,2,12671106,860894
"226437",226437,2,12578706,1114917
"7179128",7179128,2,12489066,341030
"1601457",1601457,2,12578706,21434
"2982369",2982369,2,12671106,1292639
"2466576",2466576,2,12671106,821986
"5232524",5232524,2,12671106,804151
"6507159",6507159,2,12489066,1648686
"4617181",4617181,2,12692946,723301
"3847287",3847287,2,12671106,613231
"422834",422834,2,12671106,350039
"527905",527905,2,12671106,461065
"434374",434374,2,12671106,1497005
"7214708",7214708,2,12692946,1618704
"2522539",2522539,2,12671106,1394696
"4076933",4076933,2,12671106,704329
"7319632",7319632,2,12671106,1085907
"2631702",2631702,2,12692946,164754
"3937845",3937845,2,12671106,680039
"5698819",5698819,2,12578706,1725703
"1122684",1122684,2,12310026,1636252
"4432657",4432657,2,12310026,786095
"6474301",6474301,2,12692946,1126947
"6703612",6703612,2,12671106,1641185
"1938170",1938170,2,12671106,1476040
"733910",733910,2,12671106,912851
"4880359",4880359,2,12692946,214778
"7646278",7646278,2,12671106,1350299
"7399930",7399930,2,12692946,1710679
"6897907",6897907,2,12671106,1592274
"245628",245628,2,12671106,603267
"7615160",7615160,2,12692946,48429
"3603965",3603965,2,12671106,1614102
"7029219",7029219,2,12692946,1089260
"7041903",7041903,2,12489066,1589840
"3328295",3328295,2,12671106,965956
"1638136",1638136,2,12692946,1462282
"3209421",3209421,2,12671106,1757739
"6317372",6317372,2,12692946,1657558
"5185455",5185455,2,12671106,1401741
"367034",367034,2,12671106,490898
"2945261",2945261,2,12671106,1034141
"212766",212766,2,12671106,247561
"7009266",7009266,2,12671106,19572
"2600412",2600412,2,12489066,716194
"2493815",2493815,2,12671106,562374
"7566311",7566311,2,12489066,413831
"5325351",5325351,2,12671106,197856
"757873",757873,2,12671106,984673
"5054628",5054628,2,12489066,379700
"4903659",4903659,2,12671106,1529178
"5216498",5216498,2,12671106,1040948
"2487614",2487614,2,12671106,477513
"971414",971414,2,12489066,1614006
"5685222",5685222,2,12671106,348132
"5146211",5146211,2,12671106,572875
"4396500",4396500,2,12671106,593545
"1577781",1577781,2,12671106,1829588
"1541583",1541583,2,12671106,408536
"3063819",3063819,2,12671106,1513864
"2559150",2559150,2,12692946,1190018
"2530807",2530807,2,12671106,187162
"6095297",6095297,2,12692946,304824
"1715497",1715497,2,12692946,916556
"4748210",4748210,2,12310026,178759
"6747926",6747926,2,12310026,1254596
"1279873",1279873,2,12489066,1858879
"4963665",4963665,2,12692946,1844241
"4438115",4438115,2,12489066,1812844
"6943239",6943239,2,12671106,554253
"668173",668173,2,12489066,715006
"1719455",1719455,2,12489066,505811
"3370168",3370168,2,12671106,254033
"5079562",5079562,2,12310026,382454
"2204631",2204631,2,12671106,1433558
"2729342",2729342,2,12578706,165309
"4414961",4414961,2,12671106,1592192
"4739955",4739955,2,12578706,1314665
"771133",771133,2,12692946,1268742
"234861",234861,2,12671106,579530
"4391707",4391707,2,12692946,1238840
"7619827",7619827,2,12489066,1480819
"1685336",1685336,2,12692946,1798641
"6496159",6496159,2,12671106,724698
"2522495",2522495,2,12671106,13832
"6477799",6477799,2,12489066,187466
"4642175",4642175,2,12692946,587473
"5298782",5298782,2,12489066,1863600
"7560927",7560927,2,12671106,177382
"5431385",5431385,2,12310026,1687264
"4296124",4296124,2,12489066,1640072
"4627286",4627286,2,12578706,820736
"373249",373249,2,12671106,685437
"1259474",1259474,2,12692946,44201
"3344465",3344465,2,12671106,932808
"3593225",3593225,2,12671106,1446990
"3615633",3615633,2,12692946,82358
"2196615",2196615,2,12671106,390381
"5281251",5281251,2,12671106,286468
"6096635",6096635,2,12671106,869205
"55360",55360,2,12671106,305116
"4633782",4633782,2,12692946,933251
"820892",820892,2,12671106,880140
"1852850",1852850,2,12310026,5862
"1909653",1909653,2,12671106,831290
"5587925",5587925,2,12692946,473870
"5237451",5237451,2,12671106,1492750
"1715981",1715981,2,12671106,1605242
"4299849",4299849,2,12692946,249502
"4073642",4073642,2,12489066,1774909
"2564606",2564606,2,12692946,63097
"5191557",5191557,2,12671106,1359417
"2215161",2215161,2,12671106,1683278
"4848840",4848840,2,12671106,1050006
"4392401",4392401,2,12310026,889223
"5132774",5132774,2,12671106,1460530
"139265",139265,2,12489066,539319
"4700122",4700122,2,12489066,839797
"3659174",3659174,2,12671106,1039428
"5803047",5803047,2,12489066,847461
"4260091",4260091,2,12310026,1730959
"3856053",3856053,2,12671106,1466492
"3218310",3218310,2,12671106,1708502
"81654",81654,2,12692946,205441
"3986492",3986492,2,12671106,101457
"6168580",6168580,2,12671106,340949
"7263665",7263665,2,12692946,632234
"2537843",2537843,2,12692946,646577
"992350",992350,2,12578706,1503360
"1789591",1789591,2,12671106,1708484
"7261581",7261581,2,12310026,1330829
"2953884",2953884,2,12310026,1738250
"6842069",6842069,2,12578706,1243348
"4365076",4365076,2,12310026,864266
"3747784",3747784,2,12671106,1022466
"163960",163960,2,12578706,1807638
"6179616",6179616,2,12578706,320227
"1677106",1677106,2,12310026,336720
"92291",92291,2,12310026,869592
"3569111",3569111,2,12692946,1653375
"2208664",2208664,2,12671106,684400
"6074665",6074665,2,12671106,1185198
"4717143",4717143,2,12692946,702736
"5582412",5582412,2,12489066,107302
"7491342",7491342,2,12671106,1653639
"3262278",3262278,2,12671106,983503
"6245409",6245409,2,12671106,1826519
"148251",148251,2,12692946,671322
"3168401",3168401,2,12671106,1114482
"5445963",5445963,2,12489066,1642335
"3855962",3855962,2,12310026,470390
"5190147",5190147,2,12671106,1540002
"6621608",6621608,2,12578706,1156264
"5912652",5912652,2,12310026,777746
"2963638",2963638,2,12671106,590348
"4517704",4517704,2,12489066,1274709
"2113960",2113960,2,12671106,653773
"2868005",2868005,2,12310026,1280467
"4326424",4326424,2,12310026,1055095
"1552535",1552535,2,12692946,321513
"6567192",6567192,2,12692946,706570
"548481",548481,2,12671106,1611321
"1854369",1854369,2,12578706,1346302
"1015441",1015441,2,12310026,1116572
"966577",966577,2,12310026,1002623
"1101722",1101722,2,12692946,1252833
"2597028",2597028,2,12671106,1749282
"5469041",5469041,2,12692946,606574
"6875339",6875339,2,12310026,239158
"2660173",2660173,2,12310026,884328
"4726820",4726820,2,12671106,39118
"416335",416335,2,12671106,199588
"6069256",6069256,2,12671106,1682178
"6586876",6586876,2,12578706,56480
"7031992",7031992,2,12578706,1616335
"4345884",4345884,2,12671106,999350
"257619",257619,2,12671106,43920
"3435648",3435648,2,12671106,1113220
"2832127",2832127,2,12578706,1327799
"2176278",2176278,2,12671106,18210
"3019762",3019762,2,12671106,1008000
"3331963",3331963,2,12671106,1138815
"3624770",3624770,2,12671106,117448
"5905422",5905422,2,12692946,1428500
"4005466",4005466,2,12671106,657618
"4172507",4172507,2,12310026,870454
"3309180",3309180,2,12671106,479444
"2503557",2503557,2,12671106,866239
"3560426",3560426,2,12671106,141113
"1847102",1847102,2,12671106,925191
"4479916",4479916,2,12692946,84412
"6181504",6181504,2,12671106,247801
"1056743",1056743,2,12692946,349224
"6847535",6847535,2,12310026,1835465
"7033582",7033582,2,12578706,288897
"358558",358558,2,12692946,1671796
"4340047",4340047,2,12489066,77030
"4010963",4010963,2,12692946,603659
"2929480",2929480,2,12671106,1441242
"5582461",5582461,2,12489066,929337
"4748984",4748984,2,12578706,1226594
"7136013",7136013,2,12310026,1006574
"4189866",4189866,2,12692946,870921
"1054807",1054807,2,12692946,33395
"7270271",7270271,2,12310026,980509
"3765049",3765049,2,12578706,1214059
"161552",161552,2,12692946,1729479
"6955933",6955933,2,12671106,674718
"7578237",7578237,2,12578706,1702860
"6252696",6252696,2,12489066,855229
"144643",144643,2,12310026,418677
"3795798",3795798,2,12692946,50428
"5519541",5519541,2,12692946,1750691
"940725",940725,2,12578706,796693
"2135010",2135010,2,12671106,343394
"421397",421397,2,12671106,986898
"7715824",7715824,2,12671106,1172147
"640319",640319,2,12310026,1596318
"7414903",7414903,2,12310026,828600
"6727495",6727495,2,12692946,1780112
"2600238",2600238,2,12671106,94650
"4809636",4809636,2,12692946,359819
"6651143",6651143,2,12489066,1861789
"5186265",5186265,2,12671106,742818
"547624",547624,2,12671106,629930
"6425720",6425720,2,12578706,898085
"2635115",2635115,2,12578706,899205
"4937588",4937588,2,12671106,1318513
"6329596",6329596,2,12671106,1571430
"4415057",4415057,2,12671106,453562
"5920035",5920035,2,12692946,1160757
"7753540",7753540,2,12671106,292053
"4915750",4915750,2,12671106,528536
"2805888",2805888,2,12489066,1541754
"452129",452129,2,12671106,494803
"5158883",5158883,2,12692946,830057
"6761347",6761347,2,12489066,237324
"1139866",1139866,2,12578706,549682
"6507523",6507523,2,12692946,82364
"2024463",2024463,2,12671106,369068
"3344033",3344033,2,12671106,951450
"4813152",4813152,2,12671106,1026092
"3947759",3947759,2,12671106,1168400
"3224553",3224553,2,12671106,1594525
"1043421",1043421,2,12692946,811786
"3507611",3507611,2,12671106,579529
"2110054",2110054,2,12671106,1598408
"726979",726979,2,12692946,337382
"229951",229951,2,12671106,460124
"7625101",7625101,2,12578706,1500490
"320575",320575,2,12671106,1518009
"7310027",7310027,2,12310026,1002853
"532213",532213,2,12671106,726109
"1631707",1631707,2,12671106,44527
"737821",737821,2,12671106,1392416
"2766100",2766100,2,12671106,892014
"4333996",4333996,2,12310026,931838
"3386925",3386925,2,12692946,1635804
"4905475",4905475,2,12692946,64229
"568233",568233,2,12671106,466196
"6598518",6598518,2,12310026,1328747
"6205694",6205694,2,12578706,848113
"7535916",7535916,2,12671106,853653
"5459128",5459128,2,12671106,237167
"4646696",4646696,2,12310026,111835
"2996279",2996279,2,12578706,1517766
"1307756",1307756,2,12671106,619420
"3794334",3794334,2,12489066,253940
"7306507",7306507,2,12489066,1604897
"6748151",6748151,2,12489066,1357357
"6190531",6190531,2,12671106,1863067
"6151805",6151805,2,12578706,571666
"1337572",1337572,2,12578706,1413221
"4754506",4754506,2,12671106,795879
"404684",404684,2,12671106,1626400
"3267410",3267410,2,12671106,1432490
"6054363",6054363,2,12671106,338794
"3899187",3899187,2,12671106,1863892
"698933",698933,2,12692946,4229
"5711433",5711433,2,12310026,1644194
"344702",344702,2,12671106,411364
"1919776",1919776,2,12671106,244645
"3167041",3167041,2,12489066,334581
"1334784",1334784,2,12310026,1694643
"1326910",1326910,2,12310026,506587
"7332010",7332010,2,12671106,1073691
"5565649",5565649,2,12310026,165156
"5852615",5852615,2,12310026,1001155
"7634523",7634523,2,12671106,1368858
"2808931",2808931,2,12578706,664422
"873230",873230,2,12692946,1642809
"6592393",6592393,2,12310026,666517
"2526924",2526924,2,12671106,311486
"3783335",3783335,2,12489066,1259323
"2370849",2370849,2,12671106,1803670
"3949969",3949969,2,12671106,1427249
"6143571",6143571,2,12489066,558696
"4155217",4155217,2,12671106,1325949
"7320381",7320381,2,12489066,776123
"1915632",1915632,2,12671106,892071
"7650518",7650518,2,12310026,835589
"3021982",3021982,2,12671106,868130
"5323284",5323284,2,12578706,1306382
"2031939",2031939,2,12671106,1722040
"7054099",7054099,2,12578706,1562995
"4515633",4515633,2,12692946,1147611
"134269",134269,2,12692946,1655376
"351654",351654,2,12692946,725182
"7603953",7603953,2,12692946,1523956
"522565",522565,2,12671106,1110276
"2750422",2750422,2,12310026,977469
"4001833",4001833,2,12671106,1307913
"4210843",4210843,2,12692946,88485
"6993482",6993482,2,12671106,575227
"2429477",2429477,2,12692946,1854576
"1964545",1964545,2,12671106,1207844
"2636904",2636904,2,12578706,795098
"6958939",6958939,2,12671106,1051977
"2321217",2321217,2,12671106,1293166
"2513398",2513398,2,12671106,403425
"4719608",4719608,2,12692946,353313
"4122766",4122766,2,12489066,1002405
"2018059",2018059,2,12671106,1042468
"1505898",1505898,2,12692946,1001796
"1844051",1844051,2,12692946,1688477
"5252790",5252790,2,12692946,613936
"4495449",4495449,2,12310026,262980
"506874",506874,2,12692946,38396
"964496",964496,2,12310026,85926
"7428199",7428199,2,12310026,2750
"3377201",3377201,2,12671106,1175009
"425826",425826,2,12671106,306129
"1562627",1562627,2,12489066,668358
"3026681",3026681,2,12671106,922302
"509191",509191,2,12310026,1136113
"1487797",1487797,2,12692946,147268
"6892734",6892734,2,12692946,1494304
"6220245",6220245,2,12671106,1750203
"3550221",3550221,2,12671106,512157
"603842",603842,2,12310026,281013
"2407730",2407730,2,12671106,216247
"5814299",5814299,2,12671106,826288
"6667157",6667157,2,12671106,1721264
"3949651",3949651,2,12671106,555085
"443401",443401,2,12671106,1807309
"905521",905521,2,12671106,542378
"5075198",5075198,2,12692946,1013362
"4330900",4330900,2,12692946,1772174
"4310401",4310401,2,12310026,495939
"3640313",3640313,2,12671106,321181
"7781319",7781319,2,12692946,1764345
"1403817",1403817,2,12671106,931838
"4569697",4569697,2,12489066,554194
"2161837",2161837,2,12578706,1167790
"7176578",7176578,2,12578706,1051608
"792548",792548,2,12692946,1870847
"3980683",3980683,2,12671106,1213105
"2643920",2643920,2,12692946,819172
"2945940",2945940,2,12671106,425974
"1115027",1115027,2,12671106,1110421
"2991609",2991609,2,12671106,957153
"3092143",3092143,2,12671106,725690
"5624370",5624370,2,12310026,1374422
"3972026",3972026,2,12671106,1266357
"2947095",2947095,2,12671106,1132730
"6540987",6540987,2,12489066,694199
"5433962",5433962,2,12692946,74467
"2362345",2362345,2,12671106,652911
"2086667",2086667,2,12671106,1786933
"585103",585103,2,12692946,1761983
"7447611",7447611,2,12671106,492681
"3311907",3311907,2,12671106,494976
"2901526",2901526,2,12671106,1716800
"2077641",2077641,2,12671106,1608225
"6712351",6712351,2,12692946,798593
"4664647",4664647,2,12489066,930408
"2440575",2440575,2,12692946,806968
"530228",530228,2,12671106,176264
"1681783",1681783,2,12489066,1045008
"271317",271317,2,12671106,664350
"4855643",4855643,2,12671106,722857
"577880",577880,2,12578706,1095783
"3901698",3901698,2,12671106,1799259
"264541",264541,2,12671106,1819572
"2906441",2906441,2,12671106,1062401
"4073778",4073778,2,12671106,1752394
"5673140",5673140,2,12692946,1188591
"7085242",7085242,2,12578706,1136485
"6482139",6482139,2,12310026,458131
"1688185",1688185,2,12671106,389853
"4160798",4160798,2,12671106,1562421
"3325439",3325439,2,12671106,1128418
"4196178",4196178,2,12310026,1031153
"1894130",1894130,2,12671106,296985
"4473780",4473780,2,12489066,1492309
"6830045",6830045,2,12578706,289821
"4126369",4126369,2,12671106,713110
"5953475",5953475,2,12692946,1754707
"5961024",5961024,2,12671106,130804
"4868946",4868946,2,12310026,807028
"7081546",7081546,2,12671106,1351631
"4229646",4229646,2,12671106,1145729
"6709170",6709170,2,12671106,9687
"1289793",1289793,2,12310026,1832613
"2591320",2591320,2,12671106,1831353
"5471110",5471110,2,12671106,1038457
"1759398",1759398,2,12310026,654816
"5079426",5079426,2,12310026,907606
"4694232",4694232,2,12489066,1335212
"3133157",3133157,2,12671106,120936
"6791604",6791604,2,12310026,666721
"5318297",5318297,2,12310026,860042
"5336773",5336773,2,12671106,506633
"2545235",2545235,2,12310026,942890
"2200521",2200521,2,12671106,1501638
"6890591",6890591,2,12692946,828521
"4255647",4255647,2,12692946,327360
"6528886",6528886,2,12671106,1692997
"5365466",5365466,2,12671106,1682861
"4043418",4043418,2,12671106,1326770
"2220958",2220958,2,12692946,276343
"1397601",1397601,2,12692946,1385011
"1152767",1152767,2,12692946,1819243
"975400",975400,2,12692946,525702
"420491",420491,2,12671106,1464394
"7271096",7271096,2,12692946,674885
"1769626",1769626,2,12671106,949118
"6406234",6406234,2,12671106,1600850
"1085441",1085441,2,12671106,937757
"5447585",5447585,2,12578706,920609
"2910534",2910534,2,12671106,9183
"1666014",1666014,2,12671106,916491
"7471216",7471216,2,12671106,168562
"3807344",3807344,2,12310026,1499613
"5192573",5192573,2,12489066,631129
"7437329",7437329,2,12671106,997238
"2724466",2724466,2,12578706,637114
"7087616",7087616,2,12310026,82045
"4185629",4185629,2,12310026,1667532
"6438195",6438195,2,12692946,134083
"1510844",1510844,2,12310026,187671
"4669940",4669940,2,12489066,1186056
"1765828",1765828,2,12671106,1743194
"1500986",1500986,2,12671106,247092
"7021111",7021111,2,12671106,357811
"6313053",6313053,2,12692946,774501
"3411498",3411498,2,12671106,783131
"6406445",6406445,2,12578706,769515
"5048145",5048145,2,12671106,1102713
"5346349",5346349,2,12671106,915409
"4730070",4730070,2,12671106,493290
"7020263",7020263,2,12489066,845315
"4676033",4676033,2,12489066,955542
"5651398",5651398,2,12692946,852703
"116875",116875,2,12671106,1132057
"6325443",6325443,2,12671106,1691997
"6287049",6287049,2,12578706,303993
"4418832",4418832,2,12671106,1297935
"3988254",3988254,2,12671106,1221886
"6671720",6671720,2,12310026,532798
"2960670",2960670,2,12671106,611497
